ax,ay,az,gx,gy,gz,label
-0.1254883,-0.6635742,0.03271484,-163.5573,46.63359,-104.6183,0,10
0.1240234,-0.6000977,0.2272949,-99.90076,5.465649,37.28244,0,10
-0.1191406,-0.5068359,0.4318848,-174.0687,17.9542,76.41222,0,10
0.1164551,-0.3325195,0.6789551,-112.9237,62.54198,144.0458,0,10
0.1132813,-0.5720215,-0.2182617,-233.0153,90.00764,117.3511,0,10
0.112793,-0.7792969,-0.9938965,-72.61832,-2.244275,-133.4657,0,10
-0.1125488,-0.7119141,0.1721191,-165.4504,-2.320611,-47.80916,0,10
0.1105957,-0.144043,1.154297,-156.9542,20.60305,250.1298,0,10
-0.1074219,-0.9538574,-0.3693848,-62.61069,33.0687,-163.5878,0,10
0.1074219,-0.3337402,0.7561035,-143.8931,-2.045802,147.3817,0,10
-0.1071777,-0.4509277,-0.02294922,-188.084,-177.0076,-37.29771,0,10
-0.1064453,-0.5112305,0.3327637,-138.8702,61.35878,109.9847,0,10
-0.09960938,-0.5527344,0.1296387,-200.0305,14.29008,-29.58015,0,10
0.09814453,-0.6652832,0.4091797,-112.4885,24.17557,3.19084,0,10
0.09716797,-0.5776367,0.7280273,-250.1374,0.6870229,39.83969,0,10
-0.09716797,-0.5466309,0.2785645,-169.7939,48.22901,46.85496,0,10
0.09423828,-0.6057129,-0.5808105,-124.3664,-19.10687,-193.7099,0,10
0.09326172,-0.4682617,0.454834,-125.9389,76.08397,72.29771,0,10
0.09033203,-0.5883789,-0.08959961,-167.1679,-7.580153,-116.2595,0,10
0.09033203,0.02099609,-0.7646484,-35.07634,-1.717557,82.16794,0,10
0.09008789,-0.3449707,0.1120605,-190.4962,-75.17558,126.7023,0,10
0.08959961,-0.6591797,0.2897949,-172.1527,-10.70992,-66.58015,0,10
-0.08813477,-0.5183105,0.4206543,-165.3664,23.21374,20.31298,0,10
0.08398438,-0.6335449,0.01391602,-163.5038,-12.17557,-67.94656,0,10
0.0793457,-0.4953613,0.4672852,-132.4122,41.25191,14.40458,0,10
-0.0793457,-0.4824219,0.487793,-131.3206,84.92367,89.73283,0,10
-0.07910156,-0.4897461,0.4616699,-162.6412,63.74809,74.94656,0,10
0.07910156,0.05395508,-1.441895,-250.1374,-138.8397,22.48092,0,10
0.07617188,-0.5708008,0.3510742,-144.4657,65.82442,-22.51145,0,10
-0.07446289,-0.6652832,0.2143555,-158.2366,13.94656,-41.45038,0,10
0.07324219,0.1923828,0.3017578,-250.1374,20.90076,250.1298,0,10
0.07275391,-0.5646973,0.2629395,-164.771,-13.06107,-71.19084,0,10
0.07250977,-0.5993652,0.2216797,-136.4046,30.0,-53.67176,0,10
0.06811523,-0.4748535,0.4501953,-176.8397,9.412213,62.41221,0,10
0.06665039,-0.4316406,0.5305176,-133.2824,65.0687,96.80153,0,10
-0.06567383,-0.7160645,-0.01416016,-136.3512,-80.96183,-27.43511,0,10
0.06518555,-0.3935547,0.5939941,-121.1679,63.00763,76.96947,0,10
0.0637207,-0.6660156,-0.2282715,-88.37405,10.65649,-136.8015,0,10
-0.06298828,-0.467041,0.423584,-157.2366,14.36641,19.76336,0,10
0.06298828,-0.3994141,0.5231934,-133.4657,72.32825,80.58015,0,10
0.0612793,-0.5490723,0.1552734,-250.1374,-112.2443,118.4427,0,10
-0.06030273,-0.2919922,0.6188965,-170.3588,-25.41985,157.1221,0,10
0.05957031,-0.6669922,0.1459961,-162.1221,-11.48092,-20.72519,0,10
-0.05737305,-0.4394531,0.4763184,-183.7405,15.56489,92.14503,0,10
0.05639648,-0.4157715,0.5686035,-122.4427,87.77863,128.855,0,10
0.05615234,-0.5646973,-0.03759766,-176.6947,2.442748,-60.46565,0,10
0.05419922,-0.7822266,0.1257324,-168.0,51.71756,47.60305,0,10
-0.05224609,-0.05224609,1.111572,250.1298,77.03817,-49.51145,0,10
0.05102539,-0.2995605,0.6611328,-167.3969,38.60305,197.3359,0,10
0.04956055,-0.6181641,0.2709961,-142.5954,46.82443,10.35878,0,10
0.04760742,-0.2333984,-1.522949,-7.152672,131.5343,-145.8931,0,10
0.04589844,-0.7194824,0.2612305,-147.313,15.60305,-34.74809,0,10
0.04467773,-0.6674805,0.3234863,-101.8779,17.00763,-53.41221,0,10
-0.04321289,-0.6086426,0.1853027,-142.6031,-3.862595,-55.58779,0,10
-0.04321289,-0.5322266,0.4978027,-156.5343,57.44275,48.20611,0,10
0.04174805,-0.4973145,0.5092773,-163.9008,7.267176,47.56488,0,10
0.0402832,-0.4628906,0.4135742,-154.8626,52.80153,44.36641,0,10
-0.04003906,-0.463623,0.6052246,-141.4275,12.19084,49.83206,0,10
-0.03662109,-0.3999023,0.6628418,-136.771,9.343512,102.8626,0,10
-0.03442383,0.697998,1.347656,-250.1374,-65.29008,144.145,0,10
0.03442383,-0.2385254,0.6235352,-181.1069,50.92366,152.458,0,10
-0.03149414,-0.482666,0.2431641,-174.145,7.351145,-19.35114,0,10
-0.03100586,-0.7321777,-1.141357,-50.29771,75.17558,-103.771,0,10
-0.03076172,-0.5544434,0.3337402,-184.8168,42.70229,-27.56489,0,10
0.02832031,-0.7355957,0.07421875,-120.2137,12.8626,-102.8931,0,10
0.02734375,0.362793,1.306396,-250.1374,-24.13741,-168.1221,0,10
-0.02661133,-0.2370605,0.6794434,-153.1603,-9.519084,180.4657,0,10
0.02416992,-0.6083984,0.3220215,-111.687,74.28244,53.75573,0,10
-0.02368164,-0.5490723,0.06298828,-189.5496,-42.61069,-55.13741,0,10
-0.02001953,-0.5964355,0.04296875,-143.4122,-11.87786,-104.458,0,10
0.01928711,-0.6901855,-0.9848633,-66.87786,-22.48092,-250.1374,0,10
-0.01904297,-0.6376953,-0.6882324,-250.1374,10.39695,35.49618,0,10
0.01855469,-0.6086426,-0.03417969,-176.7328,-3.274809,-39.76336,0,10
-0.01757813,-0.5559082,-0.4675293,-135.6565,-29.54198,-161.9695,0,10
-0.01586914,-0.1694336,-1.489258,-100.6947,47.82443,-235.0534,0,10
-0.01513672,-0.2893066,0.08105469,-156.4046,-33.03053,171.8855,0,10
-0.01342773,-0.559082,0.1506348,-170.0687,-0.389313,-22.13741,0,10
-0.01220703,0.3093262,-2.0,-102.3893,-40.46565,-250.1374,0,10
-0.01074219,-0.6655273,-0.1298828,-140.0076,-31.25191,-118.5267,0,10
-0.009765625,-0.4230957,0.2087402,-172.6565,6.61832,-53.09924,0,10
-0.009277344,-0.3671875,-0.01171875,-250.1374,112.0076,243.687,0,10
-0.006835938,-0.6560059,0.1369629,-159.4427,-2.030534,-38.47328,0,10
